EmployeeID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition,Attrition_Predicted,Probability,Risk
EMP_2324,58.0,Single,29.0,Finance,Finance Analyst,Travel_Frequently,Life Sciences,17993.0,5,2,2.0,1,4,1,1,64.61,High Risk
EMP_3664,43.0,Divorced,16.0,Unknown,Finance Analyst,Travel_Rarely,Life Sciences,19190.0,16,5,2.0,1,3,1,1,61.66,High Risk
EMP_7781,50.0,Divorced,17.0,Manufacturing,Recruiter,Non-Travel,Life Sciences,19500.0,11,3,4.0,3,4,1,1,62.59,High Risk
EMP_4950,24.0,Divorced,16.0,Legal,Supply Chain Manager,Non-Travel,Medical,14833.0,13,8,1.0,3,2,1,1,60.88,High Risk
EMP_5874,46.0,Single,22.0,Customer Support,IT Manager,Travel_Rarely,Medical,16782.0,4,1,2.0,2,4,1,1,61.34,High Risk
EMP_2913,30.0,Divorced,7.0,Unknown,Recruiter,Travel_Rarely,Life Sciences,21017.0,1,1,4.0,2,4,1,1,61.41,High Risk
EMP_8672,43.0,Married,24.0,IT,Manager,Travel_Frequently,Medical,15328.0,1,0,3.0,4,1,1,1,60.11,High Risk
EMP_8090,35.0,Married,29.0,Operations,Supply Chain Manager,Travel_Rarely,Technical Degree,7556.0,5,2,2.0,4,1,1,1,69.93,High Risk
EMP_7738,33.0,Single,19.0,Human Resources,Legal Counsel,Travel_Frequently,Life Sciences,7352.0,16,10,3.0,2,3,1,1,63.43,High Risk
EMP_6786,34.0,Married,28.0,Manufacturing,Accountant,Travel_Frequently,Other,23809.0,5,1,4.0,4,1,1,1,69.67,High Risk
EMP_3680,22.0,Married,1.0,IT,Manufacturing Director,Travel_Rarely,Other,21168.0,14,8,4.0,1,4,1,1,63.87,High Risk
EMP_6802,44.0,Divorced,25.0,Marketing,Accountant,Non-Travel,MBA,7842.0,9,2,1.0,1,4,1,1,63.84,High Risk
EMP_2050,45.0,Unknown,29.0,Finance,Staff,Non-Travel,Medical,18455.0,20,5,4.0,4,3,1,1,69.33,High Risk
EMP_7077,40.0,Divorced,10.0,Manufacturing,Lab Technician,Travel_Frequently,Medical,13988.0,14,9,2.0,1,2,1,1,69.46,High Risk
EMP_8684,54.0,Single,8.0,Marketing,Marketing Executive,Non-Travel,Marketing,5134.0,12,0,1.0,1,3,1,1,62.56,High Risk
EMP_1047,23.0,Married,25.0,Legal,Customer Service Rep,Travel_Rarely,Life Sciences,10787.0,2,1,3.0,4,3,1,1,61.84,High Risk
EMP_4117,41.0,Married,25.0,Manufacturing,HR Manager,Non-Travel,MBA,22759.0,7,7,4.0,3,3,1,1,60.34,High Risk
EMP_9645,46.0,Divorced,26.0,Human Resources,Paralegal,Non-Travel,Other,23384.0,19,9,4.0,3,4,1,1,67.3,High Risk
EMP_7010,29.0,Single,13.0,Legal,IT Manager,Travel_Frequently,Life Sciences,9604.0,5,3,1.0,3,1,1,1,63.99,High Risk
EMP_3660,59.0,Married,3.0,Marketing,Support Specialist,Travel_Rarely,Arts,16395.0,2,0,4.0,4,3,1,1,67.84,High Risk
EMP_6511,37.0,Single,25.0,Operations,Sales Representative,Non-Travel,Medical,18227.0,19,9,4.0,2,3,1,1,63.9,High Risk
EMP_3298,36.0,Single,17.0,Operations,HR Manager,Travel_Frequently,Technical Degree,13289.0,14,7,1.0,4,3,1,1,61.47,High Risk
EMP_1355,44.0,Unknown,17.0,Marketing,Software Engineer,Travel_Rarely,Medical,20536.0,20,7,1.0,4,2,1,1,65.96,High Risk
EMP_6497,39.0,Married,23.0,Unknown,Lab Technician,Travel_Frequently,Marketing,4642.0,13,5,4.0,2,2,1,1,64.25,High Risk
EMP_6959,36.0,Married,22.0,Operations,Recruiter,Travel_Frequently,Other,23045.0,13,5,4.0,3,1,1,1,66.78,High Risk
EMP_2170,35.0,Married,5.0,Customer Support,HR Manager,Travel_Rarely,Arts,10225.0,3,1,4.0,4,2,1,1,69.78,High Risk
EMP_4194,60.0,Married,23.0,Human Resources,Customer Service Rep,Travel_Frequently,Life Sciences,13974.5,17,4,1.0,3,1,1,1,68.02,High Risk
EMP_4645,26.0,Divorced,12.0,Manufacturing,Research Scientist,Travel_Rarely,Other,24106.0,4,4,4.0,4,4,1,1,70.21,High Risk
EMP_1203,52.0,Married,27.0,Manufacturing,Accountant,Non-Travel,MBA,24183.0,1,0,1.0,1,2,1,1,60.36,High Risk
EMP_1401,35.0,Married,16.0,Customer Support,Operations Manager,Travel_Rarely,Life Sciences,14257.0,9,7,4.0,3,3,1,1,62.09,High Risk
EMP_9330,23.0,Married,30.0,Legal,Software Engineer,Non-Travel,Arts,19247.0,11,0,4.0,3,3,1,1,64.87,High Risk
EMP_8991,59.0,Divorced,30.0,IT,Supply Chain Manager,Travel_Frequently,Technical Degree,15541.0,6,1,2.0,4,1,1,1,69.13,High Risk
EMP_1023,34.0,Married,24.0,Human Resources,Research Scientist,Travel_Frequently,Medical,9358.0,1,1,1.0,4,4,1,1,66.89,High Risk
EMP_7704,47.0,Unknown,7.0,Operations,IT Manager,Travel_Rarely,Life Sciences,20624.0,1,1,4.0,1,4,1,1,61.53,High Risk
EMP_3822,55.0,Married,24.0,Customer Support,IT Manager,Non-Travel,Other,21913.0,14,7,4.0,4,2,1,1,61.0,High Risk
EMP_5320,53.0,Single,11.0,Marketing,Lab Technician,Travel_Rarely,MBA,11534.0,14,1,2.0,2,4,1,1,64.67,High Risk
EMP_9263,33.0,Single,30.0,Operations,Customer Service Rep,Non-Travel,Medical,11957.0,8,2,4.0,2,4,1,1,61.94,High Risk
EMP_5328,41.0,Divorced,19.0,Manufacturing,Operations Manager,Travel_Frequently,Medical,16727.0,5,5,4.0,2,2,1,1,64.26,High Risk
EMP_1066,41.0,Married,26.0,Unknown,Lab Technician,Travel_Rarely,Life Sciences,18028.0,19,3,1.0,4,1,1,1,61.7,High Risk
EMP_8505,38.0,Married,25.0,IT,HR Manager,Travel_Frequently,Marketing,15003.0,8,0,1.0,4,3,1,1,66.4,High Risk
EMP_8511,40.0,Unknown,5.0,IT,Finance Analyst,Travel_Frequently,MBA,13974.5,10,1,1.0,4,3,1,1,65.51,High Risk
EMP_4472,34.0,Divorced,13.0,Marketing,Legal Counsel,Travel_Rarely,Medical,7265.0,20,7,1.0,2,2,1,1,64.26,High Risk
EMP_5902,56.0,Divorced,21.0,Sales,Lab Technician,Non-Travel,Medical,24563.0,16,3,4.0,4,1,1,1,70.04,High Risk
EMP_5728,31.0,Divorced,18.0,Sales,Supply Chain Manager,Non-Travel,Medical,19336.0,12,3,2.0,2,4,1,1,64.38,High Risk
EMP_8905,43.0,Divorced,10.0,Customer Support,Marketing Executive,Non-Travel,Life Sciences,24051.0,14,6,2.0,4,2,1,1,61.87,High Risk
EMP_4408,39.0,Married,6.0,IT,Manufacturing Director,Travel_Frequently,Technical Degree,6311.0,6,1,2.0,1,1,1,1,60.52,High Risk
EMP_7177,41.0,Married,15.0,Marketing,Recruiter,Travel_Rarely,Medical,6303.0,12,2,4.0,1,1,1,1,60.67,High Risk
EMP_3974,58.0,Married,15.0,Manufacturing,Marketing Executive,Travel_Frequently,MBA,4277.0,4,2,2.0,4,1,1,1,63.01,High Risk
EMP_2872,34.0,Single,25.0,Operations,Finance Analyst,Travel_Rarely,Technical Degree,9530.0,4,2,2.0,1,2,1,1,62.45,High Risk
EMP_2819,43.0,Single,9.0,Human Resources,HR Manager,Travel_Frequently,Life Sciences,20625.0,12,7,3.0,2,2,1,1,65.92,High Risk
EMP_8516,22.0,Divorced,14.0,IT,Unknown,Travel_Frequently,Medical,18190.0,6,0,1.0,3,2,1,1,67.32,High Risk
EMP_5086,57.0,Married,3.0,Unknown,HR Manager,Travel_Frequently,Life Sciences,19270.0,10,9,4.0,2,2,1,1,64.29,High Risk
EMP_5668,27.0,Single,15.0,Manufacturing,Research Scientist,Non-Travel,Life Sciences,8430.0,2,2,3.0,3,3,1,1,67.64,High Risk
EMP_3857,33.0,Unknown,12.0,Sales,Operations Manager,Non-Travel,Life Sciences,24426.0,4,4,3.0,3,4,1,1,67.42,High Risk
EMP_9302,35.0,Married,1.0,Marketing,Legal Counsel,Travel_Rarely,Other,23659.0,9,9,4.0,1,2,1,1,67.37,High Risk
EMP_2684,50.0,Single,14.0,Customer Support,Legal Counsel,Travel_Frequently,Marketing,21401.0,11,10,1.0,1,4,1,1,63.1,High Risk
EMP_4892,60.0,Single,22.0,Operations,Support Specialist,Travel_Frequently,Life Sciences,13974.5,2,1,3.0,3,3,1,1,73.11,High Risk
EMP_9470,41.0,Unknown,20.0,Unknown,Software Engineer,Travel_Frequently,Life Sciences,13700.0,10,5,1.0,1,1,1,1,61.8,High Risk
EMP_4058,58.0,Married,15.0,Sales,Research Scientist,Travel_Rarely,MBA,22577.0,12,3,1.0,4,1,1,1,69.96,High Risk
EMP_7622,41.0,Divorced,21.0,Finance,Recruiter,Travel_Frequently,Life Sciences,5831.0,15,2,4.0,3,4,1,1,67.56,High Risk
EMP_8135,53.0,Unknown,8.0,Legal,Production Technician,Travel_Rarely,Medical,23718.0,19,6,2.0,4,4,1,1,68.14,High Risk
EMP_6891,53.0,Divorced,11.0,Marketing,Software Engineer,Travel_Frequently,Other,3755.0,3,1,2.0,2,2,1,1,71.66,High Risk
EMP_2375,26.0,Divorced,7.0,Operations,Research Scientist,Travel_Frequently,Technical Degree,19433.0,5,5,3.0,4,2,1,1,68.73,High Risk
EMP_5265,33.0,Married,29.0,Customer Support,Support Specialist,Travel_Frequently,Marketing,14471.0,16,7,3.0,4,2,1,1,61.69,High Risk
EMP_3703,27.0,Divorced,30.0,Customer Support,Sales Representative,Travel_Rarely,Medical,14045.0,10,6,2.0,3,1,1,1,63.22,High Risk
EMP_2970,27.0,Single,13.0,Human Resources,Finance Analyst,Non-Travel,Technical Degree,4137.0,17,9,2.0,2,1,1,1,62.23,High Risk
EMP_2172,25.0,Married,9.0,Unknown,Software Engineer,Non-Travel,Other,22284.0,17,10,4.0,4,1,1,1,60.5,High Risk
EMP_2608,40.0,Single,5.0,Manufacturing,Marketing Manager,Travel_Rarely,Arts,5401.0,3,3,3.0,1,3,1,1,67.42,High Risk
EMP_5318,37.0,Unknown,11.0,Operations,HR Manager,Travel_Frequently,Medical,6143.0,10,8,4.0,2,3,1,1,62.35,High Risk
EMP_8584,41.0,Married,2.0,IT,Marketing Manager,Travel_Rarely,Other,22706.0,20,8,1.0,4,4,1,1,62.83,High Risk
EMP_2610,58.0,Divorced,21.0,Human Resources,Sales Executive,Travel_Rarely,Medical,20695.0,17,10,4.0,1,4,1,1,61.29,High Risk
EMP_3585,35.0,Single,23.0,Human Resources,Recruiter,Non-Travel,Life Sciences,18922.0,9,0,4.0,2,2,1,1,61.97,High Risk
EMP_1968,47.0,Divorced,19.0,Marketing,HR Manager,Non-Travel,Medical,6473.0,2,2,4.0,1,2,1,1,67.44,High Risk
EMP_6961,29.0,Divorced,12.0,Operations,HR Manager,Travel_Frequently,Life Sciences,7918.0,19,6,3.0,2,2,1,1,61.54,High Risk
EMP_3108,33.0,Married,16.0,Unknown,Sales Representative,Travel_Frequently,Other,50000.0,6,1,1.0,3,3,1,1,69.36,High Risk
EMP_7977,46.0,Single,29.0,Legal,Supply Chain Manager,Travel_Rarely,Technical Degree,13908.0,17,0,3.0,1,3,1,1,61.95,High Risk
EMP_6102,36.0,Married,12.0,Customer Support,Customer Service Rep,Travel_Frequently,Technical Degree,24291.0,3,1,1.0,3,3,1,1,66.38,High Risk
EMP_3747,48.0,Married,20.0,Operations,Paralegal,Travel_Rarely,Medical,13974.5,19,2,3.0,2,4,1,1,60.69,High Risk
EMP_9163,43.0,Single,28.0,IT,Production Technician,Non-Travel,Life Sciences,16501.0,3,2,1.0,3,3,1,1,63.73,High Risk
EMP_4572,50.0,Divorced,17.0,Finance,Paralegal,Non-Travel,Life Sciences,24202.0,17,6,3.0,4,2,1,1,62.81,High Risk
EMP_9214,53.0,Married,10.0,Sales,Software Engineer,Non-Travel,Arts,3798.0,13,2,2.0,3,2,1,1,65.98,High Risk
EMP_3171,45.0,Divorced,26.0,Sales,Production Technician,Travel_Rarely,Life Sciences,5451.0,15,4,4.0,4,2,1,1,60.88,High Risk
EMP_1788,58.0,Single,25.0,Sales,Support Specialist,Non-Travel,Medical,24623.0,17,1,1.0,2,1,1,1,69.39,High Risk
EMP_5926,58.0,Married,4.0,IT,Support Specialist,Travel_Frequently,Medical,6800.0,14,1,1.0,1,2,1,1,68.79,High Risk
EMP_7884,37.0,Single,2.0,Finance,Accountant,Travel_Frequently,Arts,10459.0,8,2,3.0,1,1,1,1,69.91,High Risk
EMP_9515,43.0,Married,10.0,Manufacturing,Supply Chain Manager,Travel_Frequently,Marketing,7669.0,18,4,4.0,1,2,1,1,66.96,High Risk
EMP_5262,42.0,Unknown,27.0,Manufacturing,Staff,Travel_Frequently,Technical Degree,7615.0,6,3,3.0,4,2,1,1,74.59,High Risk
EMP_7214,30.0,Married,30.0,Manufacturing,Recruiter,Travel_Rarely,Medical,13003.0,18,3,4.0,4,2,1,1,60.36,High Risk
EMP_3258,35.0,Married,16.0,Unknown,Support Specialist,Travel_Frequently,Life Sciences,19590.0,7,7,4.0,1,2,1,1,60.03,High Risk
EMP_8313,54.0,Divorced,4.0,Unknown,Research Scientist,Travel_Frequently,Medical,4463.0,3,1,2.0,2,2,1,1,69.47,High Risk
EMP_6905,34.0,Divorced,20.0,IT,Marketing Manager,Non-Travel,Technical Degree,4305.0,2,2,1.0,4,3,1,1,70.41,High Risk
EMP_1294,55.0,Single,23.0,Manufacturing,Research Scientist,Travel_Rarely,Technical Degree,6145.0,4,1,4.0,3,4,1,1,68.47,High Risk
EMP_9081,60.0,Single,18.0,Customer Support,Supply Chain Manager,Travel_Rarely,Other,13974.5,17,5,1.0,4,4,1,1,69.8,High Risk
EMP_5671,35.0,Unknown,22.0,IT,Support Specialist,Travel_Frequently,Marketing,17216.0,1,1,2.0,4,2,1,1,67.77,High Risk
EMP_1982,31.0,Divorced,10.0,Sales,Manufacturing Director,Travel_Rarely,Other,7365.0,13,0,3.0,1,3,1,1,61.43,High Risk
EMP_9074,59.0,Married,16.0,Unknown,Finance Analyst,Travel_Frequently,Life Sciences,13974.5,16,7,4.0,3,1,1,1,66.96,High Risk
EMP_3848,32.0,Single,13.0,IT,Marketing Manager,Travel_Frequently,Life Sciences,7922.0,17,2,4.0,1,4,1,1,69.34,High Risk
EMP_1043,43.0,Single,4.0,Customer Support,Production Technician,Travel_Frequently,Life Sciences,8260.0,5,3,4.0,4,4,1,1,61.71,High Risk
EMP_4533,27.0,Divorced,19.0,Operations,Software Engineer,Travel_Frequently,Other,7268.0,16,5,3.0,4,2,1,1,66.16,High Risk
EMP_8353,49.0,Divorced,28.0,Operations,Lab Technician,Travel_Frequently,Marketing,15525.0,8,0,3.0,2,1,1,1,67.04,High Risk
EMP_5615,32.0,Single,12.0,Customer Support,Software Engineer,Non-Travel,Life Sciences,8355.0,13,4,4.0,4,4,1,1,61.05,High Risk
EMP_2157,58.0,Single,11.0,Sales,Production Technician,Travel_Frequently,Life Sciences,7800.0,2,1,4.0,1,4,1,1,71.91,High Risk
EMP_6115,26.0,Married,9.0,Sales,Sales Representative,Travel_Frequently,Life Sciences,6398.0,16,8,4.0,2,2,1,1,63.65,High Risk
EMP_4747,25.0,Single,26.0,Marketing,Manufacturing Director,Non-Travel,Arts,18490.0,3,1,3.0,3,3,1,1,62.97,High Risk
EMP_6917,52.0,Single,25.0,Marketing,HR Manager,Travel_Frequently,Medical,10903.0,8,1,2.0,3,2,1,1,61.6,High Risk
EMP_3727,56.0,Single,26.0,Sales,Sales Representative,Travel_Frequently,Marketing,16650.0,8,8,1.0,4,2,1,1,65.67,High Risk
EMP_6625,47.0,Single,19.0,Manufacturing,Legal Counsel,Travel_Frequently,Arts,8582.0,14,2,4.0,1,4,1,1,63.05,High Risk
EMP_5614,41.0,Single,24.0,Unknown,Software Engineer,Travel_Rarely,Medical,11571.0,40,3,4.0,3,1,1,1,61.21,High Risk
EMP_1713,59.0,Single,14.0,Customer Support,IT Manager,Travel_Rarely,Technical Degree,5972.0,20,3,1.0,4,4,1,1,70.55,High Risk
EMP_7348,26.0,Single,17.0,Finance,Paralegal,Non-Travel,Technical Degree,13103.0,18,9,2.0,1,1,1,1,61.14,High Risk
EMP_7298,47.0,Single,28.0,Unknown,Customer Service Rep,Travel_Rarely,Arts,5297.0,18,3,1.0,3,3,1,1,64.8,High Risk
EMP_1949,53.0,Married,1.0,Legal,HR Manager,Non-Travel,Medical,6665.0,12,4,2.0,1,2,1,1,63.14,High Risk
EMP_1323,49.0,Divorced,15.0,Finance,Support Specialist,Travel_Frequently,Life Sciences,7779.0,4,0,4.0,3,3,1,1,62.92,High Risk
EMP_9516,25.0,Married,1.0,IT,Legal Counsel,Travel_Frequently,Other,14866.0,20,7,3.0,2,1,1,1,71.85,High Risk
EMP_9705,41.0,Divorced,26.0,Unknown,HR Manager,Non-Travel,Medical,16940.0,15,9,1.0,2,2,1,1,64.6,High Risk
EMP_9487,40.0,Single,26.0,Unknown,IT Manager,Travel_Frequently,Technical Degree,19893.0,6,4,2.0,3,2,1,1,66.66,High Risk
EMP_4440,54.0,Unknown,12.0,IT,Supply Chain Manager,Travel_Frequently,Medical,18714.0,7,0,2.0,4,1,1,1,72.36,High Risk
EMP_8935,39.0,Married,15.0,Sales,Sales Representative,Non-Travel,Marketing,15000.0,17,7,2.0,3,1,1,1,62.54,High Risk
EMP_5512,59.0,Single,5.0,Legal,Research Scientist,Travel_Rarely,MBA,18984.0,17,8,3.0,4,2,1,1,67.61,High Risk
EMP_4609,42.0,Married,4.0,IT,Paralegal,Travel_Frequently,Life Sciences,17570.0,13,5,4.0,2,4,1,1,62.17,High Risk
EMP_7775,32.0,Married,16.0,Operations,Production Technician,Non-Travel,Other,19214.0,6,6,2.0,4,4,1,1,65.51,High Risk
EMP_1444,57.0,Married,20.0,Sales,Supply Chain Manager,Travel_Rarely,Marketing,23420.0,5,0,2.0,4,2,1,1,66.63,High Risk
EMP_3825,59.0,Married,22.0,IT,Accountant,Non-Travel,Marketing,14404.0,12,4,4.0,3,4,1,1,63.64,High Risk
EMP_5759,45.0,Divorced,26.0,Unknown,HR Manager,Non-Travel,Medical,6840.0,10,3,3.0,3,3,1,1,66.13,High Risk
EMP_6595,26.0,Divorced,26.0,Finance,Software Engineer,Travel_Frequently,MBA,22160.0,8,2,4.0,4,3,1,1,61.25,High Risk
EMP_7568,59.0,Married,11.0,Sales,Research Scientist,Travel_Rarely,Life Sciences,5085.0,20,5,4.0,2,4,1,1,68.96,High Risk
EMP_8230,34.0,Married,7.0,Operations,Supply Chain Manager,Non-Travel,Life Sciences,13974.5,19,1,3.0,1,2,1,1,63.28,High Risk
EMP_4341,35.0,Unknown,27.0,Marketing,IT Manager,Travel_Frequently,Technical Degree,17489.0,8,5,3.0,4,3,1,1,61.59,High Risk
EMP_1268,39.0,Divorced,29.0,Marketing,Paralegal,Non-Travel,Medical,13331.0,2,2,2.0,2,4,1,1,67.66,High Risk
EMP_3303,50.0,Unknown,3.0,Finance,Manufacturing Director,Travel_Frequently,Medical,24469.0,16,2,4.0,3,1,1,1,67.43,High Risk
EMP_2494,27.0,Married,9.0,Operations,Lab Technician,Non-Travel,MBA,13619.0,6,5,1.0,4,2,1,1,61.77,High Risk
EMP_9930,51.0,Married,2.0,Operations,Sales Executive,Travel_Frequently,Life Sciences,11597.0,18,6,1.0,2,2,1,1,60.97,High Risk
EMP_4480,36.0,Divorced,10.0,Human Resources,Supply Chain Manager,Travel_Frequently,Arts,13974.5,18,7,4.0,2,1,1,1,69.37,High Risk
EMP_5690,59.0,Divorced,21.0,Finance,Production Technician,Travel_Frequently,Medical,10617.0,9,1,1.0,4,3,1,1,67.24,High Risk
EMP_9744,59.0,Single,18.0,IT,Legal Counsel,Travel_Frequently,Life Sciences,20472.0,4,3,3.0,2,4,1,1,62.64,High Risk
EMP_5886,48.0,Unknown,13.0,Marketing,HR Manager,Travel_Rarely,Life Sciences,6452.0,2,1,1.0,4,4,1,1,73.96,High Risk
EMP_2570,45.0,Married,28.0,Operations,Supply Chain Manager,Non-Travel,Medical,14683.0,10,4,2.0,2,4,1,1,61.55,High Risk
EMP_7664,33.0,Divorced,20.0,Sales,Marketing Manager,Travel_Frequently,Technical Degree,17831.0,1,0,1.0,4,4,1,1,68.09,High Risk
EMP_8979,48.0,Divorced,17.0,Manufacturing,Research Scientist,Non-Travel,MBA,21837.0,20,5,3.0,4,4,1,1,66.0,High Risk
EMP_2271,29.0,Married,8.0,Legal,Lab Technician,Non-Travel,Medical,13974.5,8,0,4.0,3,4,1,1,63.47,High Risk
EMP_3752,47.0,Single,10.0,Manufacturing,Research Scientist,Travel_Rarely,Medical,10818.0,16,8,4.0,3,4,1,1,61.94,High Risk
EMP_2315,41.0,Married,12.0,IT,Marketing Manager,Travel_Frequently,Life Sciences,6041.0,18,8,4.0,1,3,1,1,71.65,High Risk
EMP_5006,58.0,Married,30.0,Customer Support,Sales Representative,Travel_Rarely,Life Sciences,19465.0,16,7,4.0,4,3,1,1,66.71,High Risk
EMP_9199,60.0,Married,15.0,Finance,Accountant,Travel_Frequently,Medical,7878.0,15,3,2.0,3,3,1,1,71.28,High Risk
EMP_5555,40.0,Single,29.0,Legal,Research Scientist,Travel_Rarely,Medical,14610.0,5,0,1.0,3,2,1,1,65.02,High Risk
EMP_7050,31.0,Single,10.0,Unknown,Legal Counsel,Travel_Rarely,Life Sciences,24993.0,7,2,2.0,2,3,1,1,62.93,High Risk
EMP_4187,51.0,Divorced,26.0,IT,Sales Representative,Non-Travel,Arts,22488.0,12,1,2.0,2,2,1,1,67.07,High Risk
EMP_3841,29.0,Married,16.0,Human Resources,Sales Representative,Travel_Frequently,Technical Degree,4941.0,14,0,2.0,1,2,1,1,62.64,High Risk
EMP_9616,27.0,Single,17.0,Legal,Supply Chain Manager,Travel_Frequently,Life Sciences,10295.0,7,5,2.0,1,4,1,1,61.65,High Risk
EMP_9446,31.0,Married,1.0,Unknown,HR Manager,Non-Travel,Life Sciences,5863.0,1,0,2.0,2,4,1,1,65.1,High Risk
EMP_4921,44.0,Married,2.0,Legal,Lab Technician,Non-Travel,Medical,3581.0,18,7,2.0,1,1,1,1,64.0,High Risk
EMP_2769,36.0,Divorced,4.0,Operations,Recruiter,Travel_Rarely,MBA,8072.0,12,3,4.0,4,4,1,1,67.13,High Risk
EMP_3008,44.0,Married,4.0,Human Resources,Supply Chain Manager,Travel_Rarely,Medical,21445.0,4,4,4.0,3,4,1,1,62.01,High Risk
EMP_9929,34.0,Divorced,3.0,Marketing,Sales Representative,Non-Travel,Marketing,13974.5,11,7,1.0,4,1,1,1,66.83,High Risk
EMP_8576,52.0,Married,5.0,Operations,Finance Analyst,Travel_Rarely,Medical,7334.0,8,5,3.0,2,2,1,1,63.87,High Risk
EMP_5434,29.0,Single,28.0,Manufacturing,Accountant,Travel_Rarely,Medical,22081.0,20,7,4.0,3,2,1,1,63.42,High Risk
EMP_1130,42.0,Divorced,7.0,Finance,Lab Technician,Non-Travel,Marketing,4623.0,12,9,4.0,2,4,1,1,67.27,High Risk
EMP_4432,52.0,Married,21.0,Marketing,Legal Counsel,Travel_Frequently,Technical Degree,17006.0,20,3,1.0,2,2,1,1,63.61,High Risk
EMP_4987,55.0,Single,18.0,Finance,Paralegal,Travel_Rarely,Life Sciences,13974.5,20,10,2.0,4,2,1,1,62.28,High Risk
EMP_4856,22.0,Unknown,22.0,Legal,Sales Representative,Non-Travel,Arts,9571.0,12,3,3.0,1,1,1,1,66.33,High Risk
EMP_6229,58.0,Unknown,18.0,Manufacturing,Sales Executive,Non-Travel,Life Sciences,21812.0,8,8,2.0,3,4,1,1,67.22,High Risk
EMP_4548,43.0,Single,27.0,Human Resources,Marketing Manager,Travel_Frequently,Other,16491.0,10,5,2.0,3,4,1,1,66.89,High Risk
EMP_1942,41.0,Unknown,18.0,Customer Support,Accountant,Travel_Frequently,Life Sciences,13974.5,7,6,1.0,4,3,1,1,67.2,High Risk
EMP_6170,42.0,Married,28.0,Marketing,Marketing Manager,Travel_Frequently,Other,12318.0,8,0,1.0,3,1,1,1,72.18,High Risk
EMP_5060,40.0,Divorced,2.0,Marketing,Manufacturing Director,Travel_Frequently,Arts,24879.0,9,8,2.0,3,2,1,1,65.73,High Risk
EMP_5175,56.0,Single,2.0,Marketing,Lab Technician,Travel_Frequently,MBA,15700.0,16,0,1.0,3,1,1,1,68.84,High Risk
EMP_1715,47.0,Married,15.0,Manufacturing,Marketing Manager,Travel_Rarely,Other,10772.0,8,6,4.0,3,3,1,1,68.67,High Risk
EMP_5865,40.0,Single,23.0,Customer Support,Accountant,Travel_Frequently,Marketing,6477.0,11,10,1.0,1,4,1,1,65.18,High Risk
EMP_5304,22.0,Married,4.0,Customer Support,Legal Counsel,Travel_Rarely,Life Sciences,10387.0,17,5,4.0,3,2,1,1,65.14,High Risk
EMP_8952,31.0,Divorced,7.0,Marketing,Production Technician,Travel_Rarely,Life Sciences,3907.0,8,4,4.0,2,2,1,1,63.82,High Risk
EMP_2701,37.0,Married,12.0,Manufacturing,Lab Technician,Travel_Rarely,Life Sciences,7709.0,18,7,4.0,3,4,1,1,63.34,High Risk
EMP_9414,49.0,Married,4.0,Sales,Research Scientist,Non-Travel,Medical,11145.0,2,2,3.0,4,2,1,1,64.15,High Risk
EMP_9055,50.0,Divorced,3.0,Customer Support,Customer Service Rep,Travel_Frequently,Technical Degree,11636.0,14,8,3.0,1,1,1,1,64.33,High Risk
EMP_4406,41.0,Divorced,26.0,Legal,Production Technician,Non-Travel,Technical Degree,16149.0,5,1,2.0,1,1,1,1,66.75,High Risk
EMP_6611,24.0,Married,2.0,Legal,Marketing Executive,Non-Travel,Life Sciences,21794.0,8,2,1.0,3,1,1,1,65.48,High Risk
EMP_8502,29.0,Divorced,23.0,Operations,Marketing Executive,Non-Travel,MBA,19107.0,6,6,3.0,4,1,1,1,63.28,High Risk
EMP_7278,60.0,Married,26.0,Customer Support,Accountant,Travel_Rarely,MBA,23860.0,11,2,2.0,4,2,1,1,63.79,High Risk
EMP_8191,60.0,Single,18.0,Legal,Sales Executive,Non-Travel,Arts,5817.0,16,0,2.0,1,4,1,1,68.75,High Risk
EMP_1956,30.0,Married,30.0,Legal,Marketing Manager,Travel_Frequently,Medical,13842.0,18,6,4.0,4,3,1,1,61.29,High Risk
EMP_9920,54.0,Single,16.0,Marketing,Marketing Manager,Travel_Rarely,Technical Degree,23187.0,9,0,1.0,3,2,1,1,67.37,High Risk
EMP_1824,27.0,Divorced,10.0,Marketing,Paralegal,Travel_Frequently,Other,23054.0,6,3,1.0,2,1,1,1,67.55,High Risk
EMP_9783,31.0,Married,14.0,Legal,Lab Technician,Travel_Rarely,Other,24350.0,19,4,3.0,4,2,1,1,65.89,High Risk
EMP_7868,23.0,Married,27.0,Operations,Marketing Manager,Travel_Frequently,Arts,17578.0,18,0,4.0,2,2,1,1,66.43,High Risk
EMP_6907,27.0,Unknown,22.0,Customer Support,Legal Counsel,Travel_Rarely,Arts,6270.0,2,2,4.0,3,4,1,1,65.92,High Risk
EMP_3437,24.0,Single,18.0,Legal,Sales Executive,Non-Travel,Medical,23683.0,6,1,3.0,1,2,1,1,60.03,High Risk
EMP_6185,41.0,Divorced,28.0,Legal,Lab Technician,Travel_Rarely,Life Sciences,9362.0,20,0,3.0,4,4,1,1,67.11,High Risk
