EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Probability,Risk
EMP_5264,32.0,Finance,Manufacturing Director,3035.0,17,1,1.0,2,3,36.79,Low Risk
EMP_8469,31.0,Sales,IT Manager,19715.0,14,7,3.0,3,1,36.79,Low Risk
EMP_7092,59.0,Customer Support,Recruiter,13667.0,15,10,2.0,1,3,36.78,Low Risk
EMP_3463,51.0,Manufacturing,Legal Counsel,11579.0,13,4,4.0,4,4,36.78,Low Risk
EMP_1965,27.0,Finance,Finance Analyst,13053.0,14,10,2.0,3,4,36.77,Low Risk
EMP_3979,30.0,Operations,Production Technician,10379.0,6,5,4.0,3,4,36.77,Low Risk
EMP_3994,37.0,Finance,Recruiter,17532.0,19,3,2.0,1,4,36.77,Low Risk
EMP_4740,29.0,Customer Support,Finance Analyst,13974.5,19,10,3.0,1,3,36.76,Low Risk
EMP_3366,32.0,Marketing,Software Engineer,8901.0,11,0,2.0,1,4,36.76,Low Risk
EMP_4898,41.0,Human Resources,Marketing Executive,8051.0,16,6,4.0,1,3,36.76,Low Risk
EMP_8057,43.0,Marketing,Finance Analyst,8851.0,16,5,1.0,2,2,36.75,Low Risk
EMP_2549,23.0,Marketing,Legal Counsel,18857.0,2,2,2.0,4,4,36.75,Low Risk
EMP_2537,49.0,IT,Recruiter,23503.0,20,8,4.0,1,4,36.74,Low Risk
EMP_1289,41.0,Human Resources,Paralegal,18730.0,20,9,4.0,1,4,36.74,Low Risk
EMP_2713,31.0,Customer Support,Support Specialist,21265.0,0,9,2.0,3,1,36.74,Low Risk
EMP_2227,40.0,Sales,Support Specialist,24499.0,11,7,4.0,3,1,36.74,Low Risk
EMP_8873,29.0,Legal,Sales Executive,17493.0,10,6,2.0,1,1,36.73,Low Risk
EMP_9367,48.0,Operations,Research Scientist,23014.0,9,5,4.0,1,3,36.73,Low Risk
EMP_9267,41.0,Marketing,Research Scientist,13974.5,10,8,4.0,2,3,36.73,Low Risk
EMP_1552,58.0,Sales,Marketing Executive,17446.0,17,2,3.0,4,2,36.73,Low Risk
EMP_3374,47.0,Operations,Accountant,9955.0,9,9,2.0,3,3,36.73,Low Risk
EMP_6453,45.0,Manufacturing,Production Technician,4863.0,12,10,2.0,4,2,36.72,Low Risk
EMP_7365,44.0,Human Resources,Paralegal,8631.0,13,7,3.0,1,3,36.72,Low Risk
EMP_7295,32.0,Sales,Customer Service Rep,12488.0,8,2,3.0,3,4,36.72,Low Risk
EMP_7643,54.0,Legal,Marketing Executive,7470.0,16,7,1.0,4,3,36.72,Low Risk
EMP_5787,37.0,Manufacturing,Operations Manager,20311.0,7,6,4.0,2,3,36.71,Low Risk
EMP_2995,24.0,Unknown,Paralegal,23296.0,3,0,2.0,2,1,36.71,Low Risk
EMP_2975,46.0,Operations,Production Technician,16185.0,10,10,2.0,2,3,36.69,Low Risk
EMP_6411,22.0,Marketing,Accountant,21893.0,11,8,2.0,2,4,36.69,Low Risk
EMP_3629,24.0,Operations,Sales Executive,10327.0,19,2,4.0,4,3,36.68,Low Risk
EMP_3310,45.0,Marketing,Production Technician,3296.0,13,7,3.0,3,1,36.68,Low Risk
EMP_1249,51.0,IT,Marketing Executive,3936.0,19,10,3.0,2,4,36.68,Low Risk
EMP_6465,46.0,IT,Sales Executive,19756.0,15,1,4.0,1,4,36.68,Low Risk
EMP_3102,22.0,IT,Production Technician,6012.0,6,5,2.0,1,1,36.68,Low Risk
EMP_5870,31.0,Operations,Finance Analyst,6354.0,1,1,4.0,3,3,36.67,Low Risk
EMP_7154,55.0,Finance,Customer Service Rep,17271.0,2,2,3.0,3,3,36.66,Low Risk
EMP_9513,27.0,Legal,Sales Executive,4922.0,11,0,4.0,2,2,36.66,Low Risk
EMP_3849,25.0,IT,Finance Analyst,22190.0,4,4,4.0,3,4,36.66,Low Risk
EMP_1771,45.0,Human Resources,Finance Analyst,7532.0,17,7,1.0,1,4,36.66,Low Risk
EMP_1725,27.0,Human Resources,Finance Analyst,14162.0,20,3,1.0,2,4,36.65,Low Risk
EMP_4349,59.0,Sales,Support Specialist,7671.0,7,4,1.0,2,2,36.64,Low Risk
EMP_2605,42.0,Marketing,Production Technician,22083.0,7,5,4.0,1,4,36.64,Low Risk
EMP_5226,44.0,IT,Software Engineer,5330.0,6,5,4.0,1,4,36.64,Low Risk
EMP_7482,42.0,Manufacturing,Research Scientist,16567.0,11,6,4.0,1,2,36.63,Low Risk
EMP_4567,23.0,Marketing,Software Engineer,14272.0,9,2,2.0,4,4,36.63,Low Risk
EMP_6620,22.0,Customer Support,Finance Analyst,7640.0,12,5,4.0,1,3,36.62,Low Risk
EMP_9144,42.0,Finance,Sales Representative,24266.0,7,3,1.0,1,2,36.61,Low Risk
EMP_1655,41.0,Sales,Marketing Executive,20802.0,16,7,3.0,1,2,36.61,Low Risk
EMP_7241,30.0,Finance,Sales Executive,50000.0,1,1,3.0,1,3,36.61,Low Risk
EMP_4305,25.0,Manufacturing,Manufacturing Director,17501.0,11,6,1.0,4,3,36.6,Low Risk
EMP_3273,28.0,Human Resources,Marketing Executive,7797.0,7,7,2.0,4,3,36.6,Low Risk
EMP_9385,27.0,Unknown,Marketing Executive,23480.0,6,3,1.0,1,2,36.6,Low Risk
EMP_9226,57.0,Unknown,Recruiter,9788.0,18,8,1.0,4,4,36.59,Low Risk
EMP_4236,26.0,IT,Finance Analyst,18536.0,11,3,3.0,4,3,36.59,Low Risk
EMP_9120,45.0,Operations,Customer Service Rep,10846.0,11,10,3.0,2,2,36.59,Low Risk
EMP_4117,41.0,Manufacturing,HR Manager,22759.0,7,7,4.0,3,3,36.58,Low Risk
EMP_3527,40.0,Finance,IT Manager,17467.0,17,7,1.0,4,4,36.58,Low Risk
EMP_8908,41.0,Finance,Marketing Executive,8074.0,5,3,2.0,3,1,36.57,Low Risk
EMP_7437,41.0,Legal,Marketing Executive,14079.0,19,3,4.0,4,3,36.57,Low Risk
EMP_4659,46.0,Sales,Customer Service Rep,8038.0,20,6,1.0,2,3,36.56,Low Risk
EMP_5298,40.0,Legal,Accountant,16035.0,11,3,2.0,2,3,36.56,Low Risk
EMP_3779,22.0,Customer Support,Sales Executive,19225.0,12,6,1.0,2,1,36.56,Low Risk
EMP_8772,48.0,Manufacturing,Sales Executive,15460.0,4,4,3.0,1,3,36.55,Low Risk
EMP_9111,33.0,Marketing,Recruiter,10069.0,15,9,4.0,4,2,36.55,Low Risk
EMP_9263,33.0,Operations,Customer Service Rep,11957.0,8,2,4.0,2,4,36.55,Low Risk
EMP_4812,55.0,Manufacturing,Sales Executive,23704.0,16,7,2.0,4,1,36.55,Low Risk
EMP_8536,37.0,Customer Support,Sales Executive,13560.0,20,7,3.0,1,2,36.54,Low Risk
EMP_1048,47.0,Legal,Sales Executive,14420.0,14,3,2.0,3,3,36.54,Low Risk
EMP_2291,33.0,Legal,Accountant,9123.0,20,9,4.0,1,1,36.54,Low Risk
EMP_9232,32.0,IT,Marketing Executive,21844.0,10,9,2.0,4,1,36.54,Low Risk
EMP_9695,60.0,Unknown,Sales Executive,18469.0,6,3,3.0,2,1,36.54,Low Risk
EMP_9554,43.0,Sales,Sales Executive,6157.0,9,0,4.0,4,4,36.53,Low Risk
EMP_9103,57.0,Manufacturing,Sales Executive,10942.0,7,1,1.0,4,4,36.53,Low Risk
EMP_5182,53.0,Unknown,Support Specialist,19156.0,4,3,3.0,1,1,36.53,Low Risk
EMP_9954,44.0,Legal,Marketing Executive,3434.0,5,0,1.0,1,3,36.52,Low Risk
EMP_9760,26.0,Sales,Manufacturing Director,11102.0,12,8,1.0,3,4,36.52,Low Risk
EMP_5115,52.0,Legal,Marketing Executive,9139.0,4,2,4.0,3,1,36.52,Low Risk
EMP_7786,57.0,Manufacturing,Production Technician,21574.0,17,5,2.0,2,3,36.52,Low Risk
EMP_8673,43.0,IT,Marketing Executive,8605.0,19,10,2.0,4,4,36.51,Low Risk
EMP_5463,37.0,Unknown,Recruiter,3323.0,2,0,1.0,2,2,36.51,Low Risk
EMP_1280,39.0,Operations,Recruiter,18740.0,8,7,2.0,2,1,36.51,Low Risk
EMP_2419,25.0,Sales,Marketing Executive,6407.0,20,5,1.0,4,4,36.51,Low Risk
EMP_3621,45.0,Human Resources,Support Specialist,14568.0,14,10,3.0,3,2,36.5,Low Risk
EMP_3528,60.0,IT,Legal Counsel,23178.0,6,2,4.0,2,3,36.5,Low Risk
EMP_3793,29.0,Manufacturing,Customer Service Rep,12088.0,40,8,4.0,1,2,36.49,Low Risk
EMP_3757,29.0,IT,Customer Service Rep,6066.0,7,4,2.0,1,2,36.49,Low Risk
EMP_8137,41.0,Manufacturing,Software Engineer,19658.0,6,1,4.0,2,1,36.48,Low Risk
EMP_6761,26.0,Unknown,Support Specialist,8080.0,15,1,1.0,1,3,36.47,Low Risk
EMP_6293,40.0,Customer Support,Legal Counsel,12872.0,15,7,2.0,2,2,36.47,Low Risk
EMP_1515,30.0,Sales,Legal Counsel,18348.0,6,1,1.0,3,3,36.46,Low Risk
EMP_4622,29.0,Finance,IT Manager,22892.0,19,8,1.0,2,2,36.45,Low Risk
EMP_3966,31.0,Unknown,Recruiter,5815.0,8,7,1.0,4,4,36.44,Low Risk
EMP_1953,41.0,Legal,Legal Counsel,7163.0,18,5,3.0,2,2,36.44,Low Risk
EMP_8754,38.0,Human Resources,Marketing Executive,4534.0,14,7,3.0,3,4,36.43,Low Risk
EMP_5591,48.0,Finance,Sales Executive,15040.0,20,2,3.0,3,3,36.43,Low Risk
EMP_6374,38.0,Customer Support,Legal Counsel,6295.0,16,9,2.0,4,1,36.42,Low Risk
EMP_4432,52.0,Marketing,Legal Counsel,17006.0,20,3,1.0,2,2,36.42,Low Risk
EMP_9394,31.0,IT,Production Technician,3072.0,13,6,2.0,3,2,36.42,Low Risk
EMP_6109,36.0,Manufacturing,Customer Service Rep,20063.0,14,6,1.0,1,2,36.41,Low Risk
EMP_1737,45.0,Finance,Support Specialist,5072.0,11,4,4.0,2,1,36.41,Low Risk
EMP_5229,38.0,Unknown,Legal Counsel,11774.0,7,5,1.0,2,4,36.41,Low Risk
EMP_3471,51.0,Unknown,HR Manager,13974.5,19,9,1.0,2,2,36.41,Low Risk
EMP_9260,32.0,Finance,Customer Service Rep,20600.0,1,0,2.0,1,2,36.41,Low Risk
EMP_4925,37.0,Sales,Customer Service Rep,18365.0,8,7,2.0,4,2,36.41,Low Risk
EMP_4908,23.0,Marketing,Support Specialist,19668.0,11,1,3.0,2,3,36.4,Low Risk
EMP_3919,57.0,Marketing,Customer Service Rep,13577.0,10,7,4.0,4,4,36.4,Low Risk
EMP_4523,29.0,Marketing,Software Engineer,12946.0,8,7,2.0,3,1,36.4,Low Risk
EMP_9343,30.0,Unknown,Recruiter,7425.0,12,1,1.0,1,2,36.4,Low Risk
EMP_6611,24.0,Legal,Marketing Executive,21794.0,8,2,1.0,3,1,36.39,Low Risk
EMP_9839,48.0,Manufacturing,Customer Service Rep,9194.0,16,4,4.0,3,1,36.39,Low Risk
EMP_9860,39.0,Marketing,Finance Analyst,8064.0,14,7,3.0,3,1,36.38,Low Risk
EMP_1283,37.0,Manufacturing,Finance Analyst,3618.0,14,10,1.0,2,2,36.38,Low Risk
EMP_5502,57.0,Sales,Software Engineer,21091.0,11,6,2.0,3,4,36.38,Low Risk
EMP_1128,36.0,Legal,Finance Analyst,15281.0,6,0,4.0,2,4,36.38,Low Risk
EMP_9241,41.0,Operations,Recruiter,13974.5,2,0,3.0,1,3,36.38,Low Risk
EMP_9112,33.0,Legal,Customer Service Rep,13352.0,8,4,4.0,3,1,36.38,Low Risk
EMP_7038,53.0,Marketing,Software Engineer,19419.0,2,1,4.0,2,4,36.37,Low Risk
EMP_3758,49.0,Unknown,Finance Analyst,12577.0,12,1,2.0,4,2,36.37,Low Risk
EMP_8075,44.0,Unknown,Recruiter,4840.0,16,1,1.0,2,4,36.36,Low Risk
EMP_1032,35.0,Legal,Legal Counsel,12833.0,14,8,3.0,4,2,36.36,Low Risk
EMP_2145,47.0,Sales,Manufacturing Director,13160.0,3,2,2.0,4,3,36.36,Low Risk
EMP_4900,35.0,Finance,Paralegal,5687.0,18,9,1.0,3,4,36.36,Low Risk
EMP_2955,34.0,Sales,Legal Counsel,18317.0,4,1,2.0,1,2,36.36,Low Risk
EMP_1516,41.0,Sales,Customer Service Rep,14739.0,11,3,3.0,4,4,36.36,Low Risk
EMP_3336,41.0,Finance,Customer Service Rep,5868.0,11,2,4.0,3,4,36.35,Low Risk
EMP_6547,41.0,Sales,Accountant,16603.0,12,10,4.0,1,3,36.35,Low Risk
EMP_6587,58.0,Unknown,Recruiter,18629.0,9,7,4.0,4,1,36.35,Low Risk
EMP_3532,53.0,Manufacturing,Marketing Executive,14151.0,6,0,2.0,1,4,36.34,Low Risk
EMP_3557,60.0,Marketing,Manufacturing Director,5723.0,6,6,2.0,3,2,36.34,Low Risk
EMP_4289,45.0,Unknown,Legal Counsel,11804.0,18,0,3.0,4,2,36.34,Low Risk
EMP_2774,47.0,Unknown,Accountant,4359.0,5,4,1.0,1,3,36.33,Low Risk
EMP_4120,23.0,Finance,IT Manager,20926.0,7,2,4.0,4,2,36.33,Low Risk
EMP_3226,56.0,Finance,Marketing Executive,14401.0,13,8,1.0,1,4,36.33,Low Risk
EMP_7890,49.0,Unknown,Operations Manager,21126.0,18,7,4.0,3,3,36.33,Low Risk
EMP_7399,25.0,Operations,Research Scientist,23800.0,17,10,1.0,1,4,36.32,Low Risk
EMP_5599,34.0,Unknown,Lab Technician,12831.0,11,6,1.0,2,3,36.32,Low Risk
EMP_6241,24.0,Legal,IT Manager,6664.0,19,1,4.0,1,4,36.32,Low Risk
EMP_6190,32.0,Manufacturing,Finance Analyst,18714.0,16,10,2.0,4,4,36.32,Low Risk
EMP_3033,58.0,Unknown,Legal Counsel,23277.0,19,1,3.0,1,3,36.32,Low Risk
EMP_4419,49.0,Human Resources,Software Engineer,14118.0,3,2,2.0,2,4,36.31,Low Risk
EMP_7452,31.0,Customer Support,Finance Analyst,11165.0,20,7,2.0,4,3,36.31,Low Risk
EMP_1793,53.0,Operations,Marketing Executive,22715.0,18,5,1.0,1,4,36.3,Low Risk
EMP_5018,25.0,Sales,Software Engineer,50000.0,15,6,1.0,2,3,36.3,Low Risk
EMP_8632,57.0,IT,Manufacturing Director,6112.0,7,1,2.0,2,4,36.3,Low Risk
EMP_5667,53.0,Sales,Operations Manager,22313.0,11,7,2.0,1,3,36.3,Low Risk
EMP_7246,26.0,Customer Support,Sales Executive,10058.0,5,2,4.0,1,3,36.29,Low Risk
EMP_7667,42.0,Manufacturing,Software Engineer,10671.0,13,6,2.0,1,3,36.27,Low Risk
EMP_7112,47.0,Unknown,Production Technician,11576.0,4,3,2.0,2,2,36.26,Low Risk
EMP_6128,38.0,Unknown,Recruiter,3933.0,0,1,3.0,2,2,36.26,Low Risk
EMP_2627,23.0,Sales,Legal Counsel,12438.0,5,0,2.0,4,4,36.26,Low Risk
EMP_1164,48.0,Manufacturing,Support Specialist,19514.0,14,10,2.0,4,3,36.25,Low Risk
EMP_5875,52.0,Customer Support,Legal Counsel,14997.0,7,5,2.0,1,3,36.24,Low Risk
EMP_9518,33.0,IT,Legal Counsel,18807.0,19,9,3.0,3,3,36.23,Low Risk
EMP_3346,36.0,Manufacturing,Legal Counsel,13863.0,12,1,4.0,3,3,36.23,Low Risk
EMP_4287,41.0,Operations,Sales Executive,6118.0,18,7,3.0,4,4,36.23,Low Risk
EMP_5543,42.0,Finance,Software Engineer,12335.0,4,1,3.0,1,4,36.23,Low Risk
EMP_3749,26.0,Finance,Finance Analyst,11240.0,7,3,4.0,4,1,36.22,Low Risk
EMP_2065,46.0,IT,Production Technician,24250.0,14,8,3.0,3,1,36.22,Low Risk
EMP_2049,41.0,Unknown,Finance Analyst,24670.0,3,2,2.0,4,4,36.22,Low Risk
EMP_7088,49.0,Finance,Sales Executive,17696.0,3,2,3.0,4,4,36.21,Low Risk
EMP_6693,22.0,Finance,Accountant,23991.0,4,4,1.0,4,4,36.21,Low Risk
EMP_6001,25.0,Customer Support,Legal Counsel,19629.0,5,1,1.0,3,1,36.19,Low Risk
EMP_7234,37.0,Operations,Sales Executive,8997.0,8,2,2.0,3,2,36.19,Low Risk
EMP_4700,40.0,Finance,Operations Manager,21864.0,17,8,1.0,2,3,36.19,Low Risk
EMP_5782,23.0,Unknown,Research Scientist,13974.5,1,0,1.0,1,4,36.18,Low Risk
EMP_7793,30.0,Unknown,Legal Counsel,9348.0,14,1,2.0,1,2,36.18,Low Risk
EMP_9189,52.0,Finance,Customer Service Rep,23864.0,1,0,1.0,1,2,36.17,Low Risk
EMP_6334,45.0,Customer Support,Manufacturing Director,3805.0,10,9,2.0,2,4,36.17,Low Risk
EMP_8487,50.0,Marketing,Manufacturing Director,20658.0,20,9,3.0,4,1,36.17,Low Risk
EMP_8950,40.0,Marketing,Support Specialist,17998.0,3,3,2.0,3,4,36.16,Low Risk
EMP_2237,32.0,Operations,Marketing Executive,22454.0,18,3,4.0,4,4,36.16,Low Risk
EMP_8352,49.0,Customer Support,Recruiter,18485.0,10,10,3.0,1,4,36.16,Low Risk
EMP_4056,36.0,Sales,Support Specialist,18568.0,14,0,3.0,1,4,36.16,Low Risk
EMP_9612,38.0,IT,Software Engineer,14838.0,18,10,4.0,3,1,36.16,Low Risk
EMP_7430,46.0,Legal,Legal Counsel,10374.0,1,0,3.0,1,3,36.16,Low Risk
EMP_6794,55.0,Operations,Marketing Executive,6484.0,10,5,4.0,3,4,36.15,Low Risk
EMP_9036,32.0,IT,Support Specialist,22183.0,5,3,3.0,1,4,36.15,Low Risk
EMP_8145,47.0,Manufacturing,Finance Analyst,17162.0,6,6,2.0,4,2,36.15,Low Risk
EMP_8713,27.0,Human Resources,Finance Analyst,24529.0,8,7,2.0,2,3,36.15,Low Risk
EMP_9499,29.0,Customer Support,Software Engineer,22356.0,11,6,4.0,1,2,36.15,Low Risk
EMP_2993,58.0,Human Resources,Sales Executive,14820.0,20,5,4.0,2,4,36.15,Low Risk
EMP_6447,27.0,Unknown,Support Specialist,8818.0,13,6,3.0,2,3,36.14,Low Risk
EMP_2675,26.0,Unknown,Manufacturing Director,14023.0,19,2,3.0,4,2,36.13,Low Risk
EMP_2992,60.0,Legal,Sales Executive,3164.0,6,4,3.0,2,2,36.13,Low Risk
EMP_9487,40.0,Unknown,IT Manager,19893.0,6,4,2.0,3,2,36.13,Low Risk
EMP_2690,31.0,Finance,Customer Service Rep,18391.0,13,2,2.0,4,3,36.13,Low Risk
EMP_4808,36.0,Unknown,Manufacturing Director,22905.0,7,1,1.0,1,1,36.13,Low Risk
EMP_8222,40.0,Marketing,Production Technician,22109.0,11,4,2.0,2,1,36.13,Low Risk
EMP_9441,60.0,Manufacturing,Customer Service Rep,11690.0,16,10,2.0,4,2,36.12,Low Risk
EMP_6317,22.0,IT,Recruiter,22262.0,11,6,2.0,2,4,36.12,Low Risk
EMP_7898,29.0,Sales,Finance Analyst,12335.0,2,0,4.0,4,3,36.12,Low Risk
EMP_6352,25.0,Unknown,Production Technician,5628.0,4,0,1.0,2,3,36.12,Low Risk
EMP_4248,33.0,Operations,Production Technician,4098.0,14,9,2.0,3,3,36.12,Low Risk
EMP_8442,47.0,Finance,Recruiter,21400.0,10,9,2.0,3,3,36.12,Low Risk
EMP_6967,22.0,Finance,Supply Chain Manager,4689.0,15,10,2.0,1,2,36.12,Low Risk
EMP_9436,55.0,Manufacturing,Sales Executive,11144.0,12,7,4.0,1,3,36.11,Low Risk
EMP_8650,55.0,Unknown,HR Manager,24619.0,19,5,2.0,1,4,36.11,Low Risk
EMP_5507,26.0,Operations,Finance Analyst,16084.0,8,5,4.0,3,4,36.11,Low Risk
EMP_1241,55.0,Sales,Manufacturing Director,21320.0,4,4,3.0,2,3,36.11,Low Risk
EMP_3181,44.0,Sales,Manufacturing Director,21461.0,3,3,3.0,3,4,36.11,Low Risk
EMP_6779,29.0,Sales,Finance Analyst,13853.0,17,9,2.0,2,4,36.11,Low Risk
EMP_1547,24.0,Customer Support,Production Technician,18073.0,19,10,3.0,3,3,36.1,Low Risk
EMP_8477,36.0,Finance,Marketing Executive,18117.0,5,1,2.0,1,2,36.09,Low Risk
EMP_7057,40.0,Marketing,Research Scientist,10236.0,9,7,2.0,1,2,36.09,Low Risk
EMP_7503,40.0,Operations,Production Technician,7629.0,9,4,3.0,1,3,36.09,Low Risk
EMP_1907,24.0,Marketing,Production Technician,18225.0,20,2,2.0,1,2,36.07,Low Risk
EMP_1572,33.0,Legal,Marketing Executive,7869.0,8,4,4.0,4,2,36.06,Low Risk
EMP_5684,25.0,Human Resources,Production Technician,12541.0,15,6,3.0,2,4,36.06,Low Risk
EMP_8506,35.0,Finance,Support Specialist,15683.0,20,7,3.0,4,2,36.06,Low Risk
EMP_1595,26.0,Human Resources,Operations Manager,8945.0,11,9,4.0,4,4,36.05,Low Risk
EMP_9853,38.0,Unknown,IT Manager,15131.0,12,3,3.0,2,1,36.05,Low Risk
EMP_4804,44.0,Legal,Marketing Executive,14838.0,15,9,3.0,4,1,36.05,Low Risk
EMP_9275,45.0,Unknown,Sales Executive,13974.5,3,2,1.0,2,2,36.02,Low Risk
EMP_2863,22.0,Marketing,Customer Service Rep,22703.0,13,3,3.0,4,4,36.02,Low Risk
EMP_9810,34.0,Operations,Sales Executive,18568.0,9,8,1.0,4,1,36.02,Low Risk
EMP_9224,40.0,Legal,Sales Executive,12423.0,6,0,1.0,2,1,36.02,Low Risk
EMP_2725,36.0,Marketing,Manufacturing Director,20250.0,15,4,3.0,4,1,36.02,Low Risk
EMP_8156,44.0,Legal,Recruiter,18781.0,16,8,2.0,2,1,36.01,Low Risk
EMP_9857,57.0,Marketing,Software Engineer,21260.0,20,4,1.0,2,4,36.0,Low Risk
EMP_6579,26.0,Legal,Legal Counsel,3454.0,16,6,4.0,2,1,35.99,Low Risk
EMP_2335,33.0,Finance,Marketing Executive,23871.0,13,1,1.0,2,2,35.99,Low Risk
EMP_5192,22.0,Finance,Legal Counsel,12704.0,14,5,2.0,2,1,35.99,Low Risk
EMP_7397,43.0,Customer Support,Customer Service Rep,10789.0,10,9,2.0,4,3,35.98,Low Risk
EMP_3286,41.0,Manufacturing,Finance Analyst,15907.0,19,2,4.0,3,4,35.97,Low Risk
EMP_7173,32.0,Finance,Paralegal,15291.0,11,5,1.0,2,1,35.97,Low Risk
EMP_6112,26.0,Finance,HR Manager,6396.0,4,4,1.0,2,3,35.97,Low Risk
EMP_1089,50.0,Unknown,IT Manager,15320.0,13,4,1.0,3,3,35.97,Low Risk
EMP_7484,53.0,Legal,Manufacturing Director,7649.0,5,1,3.0,1,2,35.97,Low Risk
EMP_7304,47.0,Human Resources,Sales Executive,11498.0,5,5,3.0,1,4,35.96,Low Risk
EMP_2013,34.0,Manufacturing,Recruiter,13974.5,19,9,1.0,2,2,35.96,Low Risk
EMP_7750,41.0,Human Resources,Paralegal,23965.0,9,8,4.0,2,4,35.95,Low Risk
EMP_5694,38.0,Marketing,Recruiter,9336.0,10,9,2.0,1,4,35.95,Low Risk
EMP_8949,34.0,Marketing,Production Technician,13974.5,12,9,2.0,4,4,35.95,Low Risk
EMP_3137,41.0,Manufacturing,Recruiter,22468.0,15,7,2.0,1,3,35.94,Low Risk
EMP_4013,22.0,Legal,Finance Analyst,11832.0,15,0,1.0,2,4,35.94,Low Risk
EMP_8751,25.0,Sales,Accountant,8873.0,14,8,3.0,2,2,35.94,Low Risk
EMP_5867,39.0,Finance,Production Technician,10024.0,6,4,3.0,3,2,35.94,Low Risk
EMP_7407,29.0,Marketing,Manufacturing Director,13973.0,11,0,3.0,3,1,35.94,Low Risk
EMP_1623,36.0,Unknown,Operations Manager,24023.0,17,10,4.0,4,4,35.93,Low Risk
EMP_7265,29.0,Unknown,Operations Manager,6754.0,3,2,3.0,1,3,35.93,Low Risk
EMP_5832,39.0,Unknown,HR Manager,21103.0,18,7,4.0,2,2,35.93,Low Risk
EMP_2563,24.0,Marketing,HR Manager,17109.0,7,5,4.0,1,4,35.93,Low Risk
EMP_4680,48.0,Marketing,Finance Analyst,16602.0,12,8,1.0,1,4,35.93,Low Risk
EMP_9654,33.0,Operations,Finance Analyst,16042.0,16,7,2.0,1,1,35.93,Low Risk
EMP_1127,46.0,Manufacturing,Support Specialist,6727.0,5,4,4.0,2,3,35.92,Low Risk
EMP_2390,41.0,Manufacturing,IT Manager,15782.0,4,2,4.0,1,2,35.92,Low Risk
EMP_3277,27.0,Legal,Marketing Executive,21017.0,19,1,4.0,3,1,35.92,Low Risk
EMP_6795,57.0,Unknown,Manufacturing Director,3746.0,11,2,3.0,4,1,35.92,Low Risk
EMP_1184,52.0,Operations,Production Technician,9118.0,11,8,3.0,2,1,35.91,Low Risk
EMP_5173,49.0,Customer Support,Marketing Executive,13018.0,12,9,4.0,1,2,35.91,Low Risk
EMP_3018,44.0,Sales,Marketing Executive,13098.0,15,5,4.0,3,2,35.9,Low Risk
EMP_1893,22.0,Unknown,Lab Technician,17273.0,10,9,2.0,2,4,35.9,Low Risk
EMP_8483,59.0,Legal,Recruiter,18591.0,8,2,4.0,2,4,35.9,Low Risk
EMP_8502,29.0,Operations,Marketing Executive,19107.0,6,6,3.0,4,1,35.89,Low Risk
EMP_9324,44.0,Unknown,IT Manager,5453.0,10,2,4.0,1,4,35.89,Low Risk
EMP_3332,28.0,Finance,Customer Service Rep,7719.0,16,0,3.0,2,2,35.89,Low Risk
EMP_8962,28.0,Finance,Sales Executive,9706.0,10,1,3.0,3,1,35.88,Low Risk
EMP_3856,41.0,Legal,Support Specialist,9329.0,11,7,2.0,1,2,35.88,Low Risk
EMP_9485,37.0,Manufacturing,Support Specialist,9941.0,20,3,3.0,1,2,35.87,Low Risk
EMP_5086,57.0,Unknown,HR Manager,19270.0,10,9,4.0,2,2,35.87,Low Risk
EMP_6381,37.0,Human Resources,Sales Executive,13539.0,11,3,4.0,1,1,35.86,Low Risk
EMP_7696,38.0,Legal,Manufacturing Director,8161.0,10,9,3.0,3,3,35.86,Low Risk
EMP_4930,47.0,Finance,Manager,11790.0,11,3,3.0,4,4,35.86,Low Risk
EMP_7734,47.0,Customer Support,Sales Executive,21020.0,7,4,4.0,4,4,35.85,Low Risk
EMP_8333,50.0,Operations,Marketing Executive,13974.5,6,1,4.0,1,4,35.84,Low Risk
EMP_9434,37.0,Finance,Legal Counsel,11938.0,13,1,2.0,2,2,35.84,Low Risk
EMP_1475,41.0,Marketing,Finance Analyst,14542.0,18,7,4.0,3,3,35.82,Low Risk
EMP_6491,42.0,Unknown,HR Manager,15771.0,14,7,1.0,1,4,35.82,Low Risk
EMP_2530,57.0,Legal,Production Technician,22000.0,12,9,4.0,2,1,35.82,Low Risk
EMP_3973,57.0,Marketing,Customer Service Rep,16318.0,7,5,2.0,4,3,35.81,Low Risk
EMP_5157,32.0,IT,Legal Counsel,50000.0,1,1,1.0,1,4,35.81,Low Risk
EMP_2810,41.0,Unknown,Research Scientist,13974.5,20,5,3.0,3,4,35.8,Low Risk
EMP_5707,23.0,Finance,Paralegal,24908.0,3,1,1.0,2,3,35.8,Low Risk
EMP_6373,37.0,Marketing,Marketing Executive,15676.0,10,0,4.0,1,1,35.8,Low Risk
EMP_8025,26.0,Sales,Accountant,9756.0,7,7,2.0,1,4,35.8,Low Risk
EMP_7122,47.0,Legal,Accountant,16407.0,19,10,3.0,3,3,35.8,Low Risk
EMP_4206,52.0,Sales,Legal Counsel,19846.0,14,9,1.0,2,4,35.8,Low Risk
EMP_2674,59.0,Customer Support,Manufacturing Director,10283.0,11,8,3.0,3,3,35.8,Low Risk
